2016.08.04,07:00,1.11439,1.11469,1.11420,1.11454,2570
2016.08.04,08:00,1.11454,1.11461,1.11388,1.11396,3488
2016.08.04,09:00,1.11396,1.11448,1.11276,1.11283,5706
2016.08.04,10:00,1.11285,1.11411,1.11270,1.11354,7515
2016.08.04,11:00,1.11355,1.11403,1.11328,1.11339,5542
2016.08.04,12:00,1.11338,1.11349,1.11243,1.11264,5657
2016.08.04,13:00,1.11263,1.11376,1.11248,1.11311,5861
2016.08.04,14:00,1.11311,1.11379,1.11135,1.11215,14609
2016.08.04,15:00,1.11214,1.11476,1.11213,1.11436,9798
2016.08.04,16:00,1.11437,1.11483,1.11351,1.11425,9182
2016.08.04,17:00,1.11429,1.11476,1.11356,1.11381,9159
2016.08.04,18:00,1.11382,1.11426,1.11298,1.11327,6515
2016.08.04,19:00,1.11329,1.11399,1.11313,1.11370,4877
2016.08.04,20:00,1.11370,1.11372,1.11270,1.11309,4033
2016.08.04,21:00,1.11309,1.11345,1.11287,1.11298,3111
2016.08.04,22:00,1.11297,1.11320,1.11259,1.11303,3177
2016.08.04,23:00,1.11303,1.11311,1.11264,1.11280,1807
2016.08.05,00:00,1.11263,1.11327,1.11258,1.11275,795
2016.08.05,01:00,1.11273,1.11283,1.11251,1.11279,2112
2016.08.05,02:00,1.11277,1.11343,1.11275,1.11341,1476
2016.08.05,03:00,1.11343,1.11343,1.11281,1.11318,3405
2016.08.05,04:00,1.11316,1.11334,1.11280,1.11320,3435
2016.08.05,05:00,1.11321,1.11343,1.11296,1.11342,2725
2016.08.05,06:00,1.11341,1.11352,1.11323,1.11338,2531
2016.08.05,07:00,1.11337,1.11362,1.11322,1.11361,1955
2016.08.05,08:00,1.11361,1.11407,1.11346,1.11378,3655
2016.08.05,09:00,1.11382,1.11437,1.11373,1.11404,3266
2016.08.05,10:00,1.11404,1.11444,1.11323,1.11382,7620
2016.08.05,11:00,1.11383,1.11508,1.11370,1.11497,6023
2016.08.05,12:00,1.11496,1.11514,1.11394,1.11411,4347
2016.08.05,13:00,1.11411,1.11489,1.11397,1.11450,4588
2016.08.05,14:00,1.11446,1.11601,1.11446,1.11538,5255
2016.08.05,15:00,1.11539,1.11609,1.10807,1.10829,14322
2016.08.05,16:00,1.10829,1.10855,1.10453,1.10498,13163
2016.08.05,17:00,1.10499,1.10719,1.10480,1.10701,9431
2016.08.05,18:00,1.10701,1.10868,1.10670,1.10790,7532
2016.08.05,19:00,1.10788,1.10888,1.10776,1.10876,3683
2016.08.05,20:00,1.10879,1.11048,1.10861,1.10929,3933
2016.08.05,21:00,1.10928,1.10939,1.10903,1.10905,2709
2016.08.05,22:00,1.10905,1.10910,1.10856,1.10871,3078
2016.08.05,23:00,1.10871,1.10885,1.10819,1.10819,2887
2016.08.08,00:00,1.10783,1.10921,1.10783,1.10849,940
2016.08.08,01:00,1.10849,1.10908,1.10793,1.10904,2372
2016.08.08,02:00,1.10905,1.10919,1.10854,1.10863,1629
2016.08.08,03:00,1.10863,1.10886,1.10801,1.10833,4277
2016.08.08,04:00,1.10834,1.10931,1.10826,1.10917,3365
2016.08.08,05:00,1.10915,1.10985,1.10915,1.10966,2697
2016.08.08,06:00,1.10965,1.11036,1.10962,1.11027,2203
